,Unnamed: 0,Date Time,Event Name,Region,Language,Platform,Device Type,OS Version,Is Retargeting
2668,3306,2007-12-7,trial_started,EU,,ios,,15.6.1,False
2669,3310,2007-12-7,trial_started,EU,,ios,,15.6.1,False
2670,3311,2007-12-7,trial_started,,,ios,,15.6.1,False
2671,3313,2007-12-7,trial_started,,,ios,,15.6,False
2672,3315,2007-12-7,trial_started,,,ios,,15.6,False
2673,3317,2007-12-7,trial_started,,,ios,,15.5,False
2674,3318,2007-12-7,trial_started,,,ios,,15.6,False
2675,3320,2007-12-7,trial_started,AU,,ios,,14.8,False
2676,3323,2007-12-7,trial_started,,,ios,,15.6,False
2677,3325,2007-12-7,trial_started,,,ios,,15.6,False
2678,3330,2007-12-7,trial_started,AS,,ios,,15.6.1,False
2679,3331,2007-12-7,trial_started,,,ios,,15.6,False
2680,3333,2007-12-7,trial_started,,,ios,,15.6,False
2681,3336,2007-12-7,trial_started,AS,,ios,,15.5,False
2682,3337,2007-12-7,trial_started,,,ios,,15.5,False
2683,3340,2007-12-7,trial_started,,,ios,,15.6.1,False
2684,3341,2007-12-7,trial_started,,,ios,,15.6.1,False
2685,3343,2007-12-7,trial_started,SA,,ios,,15.6,False
2686,3345,2007-12-7,trial_started,,,ios,,15.6,False
2687,3349,2007-12-7,trial_started,,,ios,,15.6.1,False
2688,3351,2007-12-7,trial_started,,,ios,,15.6,False
2689,3353,2007-12-7,trial_started,SA,,ios,,15.6,False
2690,3355,2007-12-7,trial_started,,,ios,,15.5,False
2691,3357,2007-12-7,trial_started,,,ios,,15.1,False
2692,3359,2007-12-7,trial_started,,,ios,,15.6,False
2693,3363,2007-12-7,trial_started,SA,,ios,,15.6,False
2694,3364,2007-12-7,trial_started,,,ios,,15.6,False
2695,3366,2007-12-7,trial_started,SA,,ios,,15.6,False
2696,3368,2007-12-7,trial_started,,,ios,,15.5,False
2697,3370,2007-12-7,trial_started,,,ios,,15.5,False
2698,3372,2007-12-7,trial_started,,,ios,,15.6.1,False
2699,3375,2007-12-7,trial_started,,,ios,,15.4.1,False
2700,3378,2007-12-7,trial_started,,,ios,,15.6.1,False
2701,3379,2007-12-7,trial_started,,,ios,,15.6,False
2702,3381,2007-12-7,trial_started,EU,,ios,,15.6.1,False
2703,3384,2007-12-7,trial_started,,,ios,,15.6,False
2704,3386,2007-12-7,trial_started,,,ios,,15.4.1,False
2705,3392,2007-12-7,trial_started,,,ios,,15.6.1,False
2706,3393,2007-12-7,trial_started,,,ios,,15.6.1,False
2707,3395,2007-12-7,trial_started,AS,,ios,,14.6,False
2708,3396,2007-12-7,trial_started,,,ios,,15.6,False
2709,3398,2007-12-7,trial_started,,,ios,,15.6,False
2710,3400,2007-12-7,trial_started,,,ios,,15.4.1,False
2711,3403,2007-12-7,trial_started,,,ios,,15.5,False
2712,3405,2007-12-7,trial_started,EU,,ios,,15.6.1,False
2713,3407,2007-12-7,trial_started,SA,,ios,,14.7.1,False
2714,3409,2007-12-7,trial_started,,,ios,,15.6,False
2715,3412,2007-12-7,trial_started,SA,,ios,,15.6.1,False
2716,3414,2007-12-7,trial_started,AS,,ios,,15.6.1,False
2717,3417,2007-12-7,trial_started,,,ios,,15.6,False
2718,3420,2007-12-7,trial_started,,,ios,,15.4.1,False
2719,3421,2007-12-7,trial_started,,,ios,,15.6,False
2720,3423,2007-12-7,trial_started,SA,,ios,,15.6,False
2721,3425,2007-12-7,trial_started,,,ios,,15.6.1,False
2722,3428,2007-12-7,trial_started,SA,,ios,,15.6.1,False
2723,3431,2007-12-7,trial_started,,,ios,,15.6,False
2724,3433,2007-12-7,trial_started,,,ios,,15.6.1,False
2725,3435,2007-12-7,trial_started,,,ios,,15.6,False
2726,3437,2007-12-7,trial_started,EU,,ios,,15.1,False
2727,3439,2007-12-7,trial_started,,,ios,,15.6,False
2728,3441,2007-12-7,trial_started,SA,,ios,,15.6,False
2729,3442,2007-12-7,trial_started,SA,,ios,,15.6,False
2730,3444,2007-12-7,trial_started,,,ios,,15.5,False
2731,3448,2007-12-7,trial_started,AS,,ios,,15.6.1,False
2732,3453,2007-12-7,trial_started,,,ios,,15.6,False
2733,3455,2007-12-7,trial_started,,,ios,,15.6,False
2734,3458,2007-12-7,trial_started,,,ios,,15.6.1,False
2735,3460,2007-12-7,trial_started,,,ios,,15.6.1,False
2736,3462,2007-12-7,trial_started,,,ios,,15.6,False
2737,3464,2007-12-7,trial_started,,,ios,,15.6,False
2738,3466,2007-12-7,trial_started,SA,,ios,,15.5,False
2739,3469,2007-12-7,trial_started,AF,,ios,,15.6.1,False
2740,3471,2007-12-7,trial_started,AF,,ios,,15.6,False
2741,3475,2007-12-7,trial_started,,,ios,,15.6,False
2742,3479,2007-12-7,trial_started,,,ios,,15.6,False
2743,3481,2007-12-7,trial_started,,,ios,,15.6.1,False
2744,3483,2007-12-7,trial_started,,,ios,,15.6.1,False
2745,3485,2007-12-7,trial_started,,,ios,,15.0,False
2746,3488,2007-12-7,trial_started,,,ios,,15.6.1,False
2747,3489,2007-12-7,trial_started,,,ios,,15.6,False
2748,3490,2007-12-7,trial_started,AF,,ios,,15.5,False
2749,3492,2007-12-7,trial_started,,,ios,,15.6.1,False
2750,3494,2007-12-7,trial_started,,,ios,,15.6,False
2751,3497,2007-12-7,trial_started,,,ios,,15.6.1,False
2752,3500,2007-12-7,trial_started,,,ios,,15.6,False
2753,3502,2007-12-7,trial_started,,,ios,,15.6,False
2754,3506,2007-12-7,trial_started,EU,,ios,,15.5,False
2755,3508,2007-12-7,trial_started,AS,,ios,,15.6,False
2756,3510,2007-12-7,trial_started,,,ios,,15.6,False
2757,3511,2007-12-7,trial_started,,,ios,,14.6,False
2758,3514,2007-12-7,trial_started,,,ios,,15.6,False
2759,3516,2007-12-7,trial_started,,,ios,,15.5,False
2760,3518,2007-12-7,trial_started,,,ios,,15.6,False
2761,3520,2007-12-7,trial_started,,,ios,,15.6,False
2762,3522,2007-12-7,trial_started,,,ios,,15.6.1,False
2763,3524,2007-12-7,trial_started,,,ios,,15.6,False
2764,3526,2007-12-7,trial_started,,,ios,,15.6,False
2765,3527,2007-12-7,trial_started,SA,,ios,,15.6.1,False
2766,3529,2007-12-7,trial_started,,,ios,,15.5,False
2767,3531,2007-12-7,trial_started,EU,,ios,,15.3.1,False
2768,3534,2007-12-7,trial_started,,,ios,,15.6.1,False
2769,3535,2007-12-7,trial_started,,,ios,,15.6.1,False
2770,3537,2007-12-7,trial_started,,,ios,,15.6,False
2771,3539,2007-12-7,trial_started,,,ios,,15.6,False
2772,3541,2007-12-7,trial_started,,,ios,,15.6.1,False
2773,3543,2007-12-7,trial_started,,,ios,,15.6.1,False
2774,3545,2007-12-7,trial_started,,,ios,,15.6.1,False
2775,3548,2007-12-7,trial_started,SA,,ios,,15.6,False
2776,3549,2007-12-7,trial_started,EU,,ios,,15.6,False
2777,3551,2007-12-6,trial_started,AS,,ios,,15.6,False
2778,3553,2007-12-6,trial_started,EU,,ios,,14.8.1,False
2779,3556,2007-12-6,trial_started,AF,,ios,,15.6,False
2780,3558,2007-12-6,trial_started,EU,,ios,,15.6,False
2781,3561,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2782,3562,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2783,3566,2007-12-6,trial_started,EU,,ios,,15.5,False
2784,3569,2007-12-6,trial_started,AS,,ios,,15.6.1,False
2785,3574,2007-12-6,trial_started,EU,,ios,,15.6,False
2786,3577,2007-12-6,trial_started,,,ios,,15.6,False
2787,3580,2007-12-6,trial_started,EU,,ios,,16.0,False
2788,3582,2007-12-6,trial_started,EU,,ios,,15.0.2,False
2789,3585,2007-12-6,trial_started,,,ios,,15.6,False
2790,3587,2007-12-6,trial_started,,,ios,,15.6,False
2791,3589,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2792,3593,2007-12-6,trial_started,EU,,ios,,15.6,False
2793,3596,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2794,3599,2007-12-6,trial_started,SA,,ios,,15.6.1,False
2795,3602,2007-12-6,trial_started,EU,,ios,,15.6,False
2796,3604,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2797,3606,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2798,3609,2007-12-6,trial_started,,,ios,,15.6.1,False
2799,3611,2007-12-6,trial_started,,,ios,,15.6.1,False
2800,3613,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2801,3617,2007-12-6,trial_started,,,ios,,15.6.1,False
2802,3618,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2803,3620,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2804,3622,2007-12-6,trial_started,EU,,ios,,15.5,False
2805,3625,2007-12-6,trial_started,,,ios,,15.6.1,False
2806,3626,2007-12-6,trial_started,AS,,ios,,15.6,False
2807,3628,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2808,3630,2007-12-6,trial_started,,,ios,,15.6,False
2809,3633,2007-12-6,trial_started,EU,,ios,,15.6,False
2810,3636,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2811,3638,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2812,3641,2007-12-6,trial_started,EU,,ios,,15.6,False
2813,3645,2007-12-6,trial_started,,,ios,,15.6.1,False
2814,3646,2007-12-6,trial_started,EU,,ios,,15.5,False
2815,3650,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2816,3653,2007-12-6,trial_started,,,ios,,15.6.1,False
2817,3654,2007-12-6,trial_started,,,ios,,15.6,False
2818,3657,2007-12-6,trial_started,SA,,ios,,15.6.1,False
2819,3660,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2820,3661,2007-12-6,trial_started,AF,,ios,,15.6.1,False
2821,3664,2007-12-6,trial_started,EU,,ios,,15.5,False
2822,3665,2007-12-6,trial_started,,,ios,,15.5,False
2823,3667,2007-12-6,trial_started,EU,,ios,,15.6,False
2824,3669,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2825,3672,2007-12-6,trial_started,AS,,ios,,15.5,False
2826,3674,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2827,3676,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2828,3680,2007-12-6,trial_started,EU,,ios,,15.6,False
2829,3685,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2830,3688,2007-12-6,trial_started,,,ios,,15.6,False
2831,3689,2007-12-6,trial_started,,,ios,,15.6,False
2832,3691,2007-12-6,trial_started,,,ios,,15.6.1,False
2833,3693,2007-12-6,trial_started,EU,,ios,,15.6,False
2834,3696,2007-12-6,trial_started,EU,,ios,,14.7.1,False
2835,3698,2007-12-6,trial_started,,,ios,,15.2.1,False
2836,3700,2007-12-6,trial_started,EU,,ios,,15.6,False
2837,3704,2007-12-6,trial_started,,,ios,,15.5,False
2838,3706,2007-12-6,trial_started,AF,,ios,,15.5,False
2839,3708,2007-12-6,trial_started,SA,,ios,,15.6,False
2840,3710,2007-12-6,trial_started,EU,,ios,,15.4.1,False
2841,3712,2007-12-6,trial_started,,,ios,,15.6.1,False
2842,3714,2007-12-6,trial_started,EU,,ios,,15.6,False
2843,3716,2007-12-6,trial_started,EU,,ios,,15.6,False
2844,3718,2007-12-6,trial_started,AS,,ios,,15.6.1,False
2845,3720,2007-12-6,trial_started,,,ios,,16.0,False
2846,3722,2007-12-6,trial_started,EU,,ios,,15.6.1,False
2847,3723,2007-12-3,trial_converted,EU,,ios,,15.3.1,False
2848,3725,2007-12-1,trial_started,,,ios,,15.5,False
2849,3727,2007-12-1,trial_started,EU,,ios,,15.5,False
2850,3731,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2851,3732,2007-12-1,trial_started,,,ios,,15.6.1,False
2852,3741,2007-12-4,trial_converted,,,ios,,15.6.1,False
2853,3746,2007-12-1,trial_started,,,ios,,15.6.1,False
2854,3747,2007-12-1,trial_started,AF,,ios,,15.6,False
2855,3750,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2856,3752,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2857,3754,2007-12-1,trial_started,EU,,ios,,15.6,False
2858,3759,2007-12-1,trial_started,EU,,ios,,15.5,False
2859,3761,2007-12-1,trial_started,,,ios,,16.0,False
2860,3763,2007-12-1,trial_started,,,ios,,15.6.1,False
2861,3766,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2862,3768,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2863,3770,2007-12-1,trial_started,AS,,ios,,15.6.1,False
2864,3772,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2865,3774,2007-12-1,trial_started,EU,,ios,,15.6,False
2866,3778,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2867,3782,2007-12-1,trial_started,,,ios,,15.6,False
2868,3783,2007-12-4,trial_converted,,,ios,,15.6,False
2869,3785,2007-12-4,trial_converted,EU,,ios,,15.5,False
2870,3788,2007-12-1,trial_started,,,ios,,15.6.1,False
2871,3791,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2872,3792,2007-12-4,trial_converted,,,ios,,15.6.1,False
2873,3793,2007-12-3,trial_converted,EU,,ios,,15.6,False
2874,3794,2007-12-4,trial_converted,AS,,ios,,15.6.1,False
2875,3796,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
2876,3797,2007-12-1,trial_started,SA,,ios,,15.5,False
2877,3799,2007-12-1,trial_started,EU,,ios,,15.5,False
2878,3801,2007-12-1,trial_started,,,ios,,15.6.1,False
2879,3803,2007-12-1,trial_started,,,ios,,15.5,False
2880,3805,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2881,3807,2007-12-1,trial_started,,,ios,,15.6.1,False
2882,3809,2007-12-3,trial_converted,EU,,ios,,15.6,False
2883,3810,2007-12-4,trial_converted,AF,,ios,,15.5,False
2884,3814,2007-12-1,trial_started,EU,,ios,,15.6,False
2885,3817,2007-12-1,trial_started,,,ios,,15.6.1,False
2886,3820,2007-12-1,trial_started,,,ios,,15.5,False
2887,3822,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2888,3826,2007-12-4,trial_converted,EU,,ios,,15.5,False
2889,3829,2007-12-1,trial_started,,,ios,,14.6,False
2890,3832,2007-12-4,trial_converted,,,ios,,15.6,False
2891,3834,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2892,3835,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2893,3838,2007-12-1,trial_started,SA,,ios,,15.6,False
2894,3840,2007-12-1,trial_started,,,ios,,15.6,False
2895,3841,2007-12-4,trial_converted,,,ios,,16.0,False
2896,3845,2007-12-4,trial_converted,EU,,ios,,15.5,False
2897,3847,2007-12-1,trial_started,,,ios,,15.6.1,False
2898,3849,2007-12-3,trial_converted,AU,,ios,,15.6.1,False
2899,3850,2007-12-1,trial_started,SA,,ios,,15.6,False
2900,3852,2007-12-1,trial_started,EU,,ios,,15.4.1,False
2901,3853,2007-12-4,trial_converted,,,ios,,15.6.1,False
2902,3854,2007-12-4,trial_converted,AS,,ios,,15.6.1,False
2903,3856,2007-12-1,trial_started,,,ios,,15.6.1,False
2904,3857,2007-12-4,trial_converted,,,ios,,15.6.1,False
2905,3859,2007-12-1,trial_started,,,ios,,15.6.1,False
2906,3862,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2907,3866,2007-12-1,trial_started,,,ios,,15.6,False
2908,3869,2007-12-4,trial_converted,EU,,ios,,15.3,False
2909,3871,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2910,3872,2007-12-1,trial_started,EU,,ios,,15.6,False
2911,3874,2007-12-1,trial_started,,,ios,,15.6,False
2912,3878,2007-12-4,trial_converted,,,ios,,15.6.1,False
2913,3883,2007-12-1,trial_started,EU,,ios,,14.8.1,False
2914,3892,2007-12-1,trial_started,,,ios,,14.6,False
2915,3896,2007-12-1,trial_started,,,ios,,15.6,False
2916,3897,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
2917,3898,2007-12-4,trial_converted,,,ios,,15.6.1,False
2918,3900,2007-12-1,trial_started,AF,,ios,,15.6.1,False
2919,3902,2007-12-1,trial_started,,,ios,,15.4.1,False
2920,3904,2007-12-1,trial_started,,,ios,,15.6,False
2921,3909,2007-12-1,trial_started,,,ios,,15.6.1,False
2922,3910,2007-12-1,trial_started,,,ios,,15.6.1,False
2923,3915,2007-12-1,trial_started,AF,,ios,,16.0,False
2924,3916,2007-12-4,trial_converted,,,ios,,15.6.1,False
2925,3917,2007-12-3,trial_converted,,,ios,,15.6.1,False
2926,3919,2007-12-1,trial_started,,,ios,,14.3,False
2927,3920,2007-12-4,trial_converted,AS,,ios,,15.6.1,False
2928,3921,2007-12-4,trial_converted,,,ios,,15.6.1,False
2929,3924,2007-12-1,trial_started,AS,,ios,,15.5,False
2930,3929,2007-12-1,trial_started,SA,,ios,,15.6,False
2931,3930,2007-12-1,trial_started,SA,,ios,,15.5,False
2932,3934,2007-12-1,trial_started,,,ios,,15.6,False
2933,3935,2007-12-4,trial_converted,EU,,ios,,14.7.1,False
2934,3937,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
2935,3938,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2936,3940,2007-12-1,trial_started,AF,,ios,,15.4.1,False
2937,3943,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2938,3947,2007-12-1,trial_started,EU,,ios,,15.5,False
2939,3948,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
2940,3950,2007-12-1,trial_started,,,ios,,15.5,False
2941,3953,2007-12-1,trial_started,,,ios,,15.6.1,False
2942,3955,2007-12-1,trial_started,EU,,ios,,15.6,False
2943,3956,2007-12-4,trial_converted,,,ios,,15.6.1,False
2944,3959,2007-12-1,trial_started,EU,,ios,,15.5,False
2945,3962,2007-12-1,trial_started,,,ios,,15.5,False
2946,3965,2007-12-4,trial_converted,EU,,ios,,15.6,False
2947,3966,2007-12-4,trial_converted,EU,,ios,,15.5,False
2948,3968,2007-12-1,trial_started,,,ios,,15.6.1,False
2949,3970,2007-12-1,trial_started,,,ios,,14.6,False
2950,3972,2007-12-3,trial_converted,AU,,ios,,14.8.1,False
2951,3974,2007-12-3,trial_converted,,,ios,,15.6.1,False
2952,3976,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2953,3983,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2954,3985,2007-12-1,trial_started,,,ios,,15.6.1,False
2955,3988,2007-12-1,trial_started,,,ios,,15.6.1,False
2956,3990,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2957,3991,2007-12-3,trial_converted,,,ios,,15.6.1,False
2958,3994,2007-12-1,trial_started,,,ios,,15.6.1,False
2959,3995,2007-12-1,trial_started,AF,,ios,,15.5,False
2960,3996,2007-12-3,trial_converted,AU,,ios,,15.6.1,False
2961,3998,2007-12-1,trial_started,,,ios,,16.0,False
2962,4002,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2963,4008,2007-12-1,trial_started,,,ios,,15.6,False
2964,4010,2007-12-1,trial_started,,,ios,,15.5,False
2965,4012,2007-12-1,trial_started,EU,,ios,,15.5,False
2966,4014,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
2967,4015,2007-12-3,trial_converted,EU,,ios,,15.6.1,False
2968,4020,2007-12-1,trial_started,SA,,ios,,15.6.1,False
2969,4021,2007-12-1,trial_started,,,ios,,15.6.1,False
2970,4026,2007-12-1,trial_started,,,ios,,15.6.1,False
2971,4028,2007-12-1,trial_started,,,ios,,15.6.1,False
2972,4030,2007-12-1,trial_started,,,ios,,15.6.1,False
2973,4032,2007-12-1,trial_started,,,ios,,15.6.1,False
2974,4036,2007-12-1,trial_started,EU,,ios,,15.6,False
2975,4038,2007-12-1,trial_started,EU,,ios,,15.6,False
2976,4040,2007-12-4,trial_converted,EU,,ios,,15.6,False
2977,4041,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2978,4043,2007-12-2,trial_started,EU,,ios,,15.6,False
2979,4045,2007-12-3,trial_converted,,,ios,,15.6.1,False
2980,4048,2007-12-1,trial_started,EU,,ios,,15.2.1,False
2981,4050,2007-12-4,trial_converted,,,ios,,15.6.1,False
2982,4051,2007-12-1,trial_started,,,ios,,15.6.1,False
2983,4053,2007-12-1,trial_started,,,ios,,14.8.1,False
2984,4058,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2985,4060,2007-12-1,trial_started,EU,,ios,,15.5,False
2986,4063,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2987,4065,2007-12-3,trial_converted,,,ios,,15.6.1,False
2988,4068,2007-12-1,trial_started,EU,,ios,,15.6,False
2989,4069,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
2990,4072,2007-12-4,trial_converted,,,ios,,15.6.1,False
2991,4074,2007-12-1,trial_started,EU,,ios,,15.6,False
2992,4075,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2993,4076,2007-12-1,trial_started,EU,,ios,,15.6,False
2994,4079,2007-12-3,trial_converted,,,ios,,15.6.1,False
2995,4081,2007-12-1,trial_started,EU,,ios,,15.6.1,False
2996,4083,2007-12-1,trial_started,,,ios,,15.6.1,False
2997,4085,2007-12-3,trial_converted,AS,,ios,,15.6.1,False
2998,4087,2007-12-1,trial_started,,,ios,,15.6.1,False
2999,4091,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3000,4093,2007-12-1,trial_started,,,ios,,15.6.1,False
3001,4098,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3002,4100,2007-12-1,trial_started,,,ios,,15.6.1,False
3003,4102,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3004,4103,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
3005,4105,2007-12-4,trial_converted,,,ios,,15.6.1,False
3006,4109,2007-12-1,trial_started,SA,,ios,,15.6.1,False
3007,4110,2007-12-1,trial_started,,,ios,,15.5,False
3008,4113,2007-12-1,trial_started,,,ios,,15.6,False
3009,4114,2007-12-3,trial_converted,,,ios,,15.6.1,False
3010,4117,2007-12-4,trial_converted,EU,,ios,,15.6,False
3011,4120,2007-12-1,trial_started,EU,,ios,,15.6,False
3012,4121,2007-12-1,trial_started,AF,,ios,,15.2,False
3013,4122,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3014,4124,2007-12-1,trial_started,SA,,ios,,15.6.1,False
3015,4125,2007-12-4,trial_converted,,,ios,,15.6.1,False
3016,4126,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
3017,4130,2007-12-1,trial_started,,,ios,,15.6.1,False
3018,4131,2007-12-1,trial_started,EU,,ios,,15.6,False
3019,4133,2007-12-1,trial_started,,,ios,,15.6.1,False
3020,4138,2007-12-1,trial_started,EU,,ios,,15.5,False
3021,4141,2007-12-1,trial_started,SA,,ios,,15.6.1,False
3022,4143,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3023,4146,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3024,4147,2007-12-4,trial_converted,EU,,ios,,15.5,False
3025,4148,2007-12-4,trial_converted,EU,,ios,,15.6,False
3026,4152,2007-12-1,trial_started,,,ios,,15.5,False
3027,4153,2007-12-1,trial_started,EU,,ios,,14.7.1,False
3028,4158,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3029,4159,2007-12-3,trial_converted,EU,,ios,,15.6.1,False
3030,4165,2007-12-4,trial_converted,,,ios,,15.6.1,False
3031,4170,2007-12-1,trial_started,,,ios,,15.6.1,False
3032,4172,2007-12-4,trial_converted,SA,,ios,,15.5,False
3033,4176,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
3034,4177,2007-12-3,trial_converted,,,ios,,15.6.1,False
3035,4179,2007-12-1,trial_started,,,ios,,15.6.1,False
3036,4181,2007-12-1,trial_started,EU,,ios,,15.5,False
3037,4185,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3038,4187,2007-12-3,trial_converted,,,ios,,15.5,False
3039,4190,2007-12-1,trial_started,,,ios,,15.6.1,False
3040,4193,2007-12-1,trial_started,,,ios,,15.6.1,False
3041,4194,2007-12-1,trial_started,,,ios,,15.6.1,False
3042,4196,2007-12-1,trial_started,SA,,ios,,15.6.1,False
3043,4199,2007-12-1,trial_started,EU,,ios,,15.5,False
3044,4201,2007-12-1,trial_started,AF,,ios,,15.6,False
3045,4206,2007-12-1,trial_started,,,ios,,15.6.1,False
3046,4208,2007-12-3,trial_converted,,,ios,,15.6.1,False
3047,4210,2007-12-4,trial_converted,,,ios,,15.5,False
3048,4211,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3049,4212,2007-12-4,trial_converted,,,ios,,15.6,False
3050,4213,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
3051,4217,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3052,4218,2007-12-4,trial_converted,EU,,ios,,15.6.1,False
3053,4221,2007-12-1,trial_started,,,ios,,15.6.1,False
3054,4223,2007-12-4,trial_converted,,,ios,,15.6.1,False
3055,4228,2007-12-1,trial_started,,,ios,,15.3,False
3056,4229,2007-12-1,trial_started,SA,,ios,,15.5,False
3057,4230,2007-12-3,trial_converted,EU,,ios,,15.6.1,False
3058,4233,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3059,4235,2007-12-1,trial_started,,,ios,,15.6.1,False
3060,4237,2007-12-1,trial_started,,,ios,,15.6.1,False
3061,4239,2007-12-1,trial_started,SA,,ios,,15.6,False
3062,4242,2007-12-3,trial_converted,,,ios,,15.6.1,False
3063,4244,2007-12-4,trial_converted,,,ios,,15.6.1,False
3064,4245,2007-12-1,trial_started,,,ios,,15.6.1,False
3065,4246,2007-12-3,trial_converted,SA,,ios,,15.6.1,False
3066,4249,2007-12-3,trial_converted,AU,,ios,,15.6.1,False
3067,4252,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3068,4254,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3069,4258,2007-12-1,trial_started,,,ios,,15.6,False
3070,4260,2007-12-1,trial_started,,,ios,,15.6.1,False
3071,4263,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3072,4264,2007-12-1,trial_started,EU,,ios,,15.5,False
3073,4267,2007-12-1,trial_started,,,ios,,15.6.1,False
3074,4271,2007-12-1,trial_started,,,ios,,15.6.1,False
3075,4277,2007-12-1,trial_started,AF,,ios,,15.6.1,False
3076,4278,2007-12-1,trial_started,,,ios,,15.5,False
3077,4280,2007-12-1,trial_started,EU,,ios,,15.6,False
3078,4282,2007-12-1,trial_started,,,ios,,15.6.1,False
3079,4284,2007-12-1,trial_started,,,ios,,15.6.1,False
3080,4287,2007-12-4,trial_converted,,,ios,,15.6.1,False
3081,4289,2007-12-4,trial_converted,,,ios,,15.6.1,False
3082,4291,2007-12-4,trial_started,EU,,ios,,14.7.1,False
3083,4294,2007-12-1,trial_started,EU,,ios,,15.6,False
3084,4296,2007-12-1,trial_started,,,ios,,15.6.1,False
3085,4298,2007-12-4,trial_converted,,,ios,,15.6.1,False
3086,4301,2007-12-1,trial_started,,,ios,,15.6.1,False
3087,4302,2007-12-1,trial_started,,,ios,,15.5,False
3088,4306,2007-12-1,trial_started,EU,,ios,,15.5,False
3089,4309,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3090,4311,2007-12-1,trial_started,,,ios,,15.6.1,False
3091,4312,2007-12-4,trial_converted,AS,,ios,,15.6.1,False
3092,4314,2007-12-1,trial_started,EU,,ios,,15.6,False
3093,4318,2007-12-1,trial_started,AF,,ios,,15.6,False
3094,4319,2007-12-4,trial_converted,,,ios,,15.4.1,False
3095,4321,2007-12-1,trial_started,EU,,ios,,14.8.1,False
3096,4325,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3097,4327,2007-12-1,trial_started,EU,,ios,,15.6.1,False
3098,4328,2007-12-4,trial_converted,,,ios,,15.5,False
